I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
2475	SV2C	ENSG00000122012	hsa-miR-3618	MIMAT0017998	0.918657201254087
2476	DUSP4	ENSG00000120875	hsa-miR-1252-3p	MIMAT0026744	0.918649974468943
2477	CELF2	ENSG00000048740	hsa-miR-329-5p	MIMAT0026555	0.918634808555264
2478	TREML2	ENSG00000112195	hsa-miR-4496	MIMAT0019031	0.918580744342978
2479	HAT1	ENSG00000128708	hsa-miR-6861-5p	MIMAT0027623	0.918550150200116
2480	LRRC3B	ENSG00000179796	hsa-miR-148a-5p	MIMAT0004549	0.918518818840781
2481	RSF1	ENSG00000048649	hsa-miR-4496	MIMAT0019031	0.918497101903608
2482	OSBPL8	ENSG00000091039	hsa-miR-1252-3p	MIMAT0026744	0.91849494747409
2483	VGLL3	ENSG00000206538	hsa-miR-1252-3p	MIMAT0026744	0.918432121142386
2484	TMEM218	ENSG00000150433	hsa-miR-137-3p	MIMAT0000429	0.91842400774002
2485	PAPOLG	ENSG00000115421	hsa-miR-7154-5p	MIMAT0028218	0.918394565718705
2486	MSANTD2	ENSG00000120458	hsa-miR-137-3p	MIMAT0000429	0.918382272401258
2487	BRWD1	ENSG00000185658	hsa-miR-1252-3p	MIMAT0026744	0.918347306634777
2488	INTS6	ENSG00000102786	hsa-miR-6861-5p	MIMAT0027623	0.918339183162137
2489	ZNF568	ENSG00000198453	hsa-miR-329-5p	MIMAT0026555	0.918323884953866
2490	HERC4	ENSG00000148634	hsa-miR-380-3p	MIMAT0000735	0.918311618763147
2491	JMY	ENSG00000152409	hsa-miR-6780a-3p	MIMAT0027461	0.918308651882572
2492	IDNK	ENSG00000148057	hsa-miR-6780a-3p	MIMAT0027461	0.918275953824718
2493	TIMD4	ENSG00000145850	hsa-miR-7154-5p	MIMAT0028218	0.918221002226543
2494	NSG1	ENSG00000168824	hsa-miR-1252-3p	MIMAT0026744	0.918202499119998
2495	MAP4K2	ENSG00000168067	hsa-miR-137-3p	MIMAT0000429	0.918170526318362
2496	MPZL2	ENSG00000149573	hsa-miR-380-3p	MIMAT0000735	0.918060442214744
2497	GALNS	ENSG00000141012	hsa-miR-212-5p	MIMAT0022695	0.918040448842064
2498	CYP1B1	ENSG00000138061	hsa-miR-3618	MIMAT0017998	0.918008363614222
2499	CYP3A7	ENSG00000160870	hsa-miR-329-5p	MIMAT0026555	0.917987761501967
2500	GABPA	ENSG00000154727	hsa-miR-380-3p	MIMAT0000735	0.917985985451766
2501	ZNF326	ENSG00000162664	hsa-miR-1252-3p	MIMAT0026744	0.917941152962096
2502	PDGFRA	ENSG00000134853	hsa-miR-137-3p	MIMAT0000429	0.917938289453265
2503	MAPK14	ENSG00000112062	hsa-miR-7154-5p	MIMAT0028218	0.917932620153373
2504	SEZ6	ENSG00000063015	hsa-miR-4496	MIMAT0019031	0.917923496510513
2505	ZNF300	ENSG00000145908	hsa-miR-6780a-3p	MIMAT0027461	0.917841738919205
2506	YTHDF3	ENSG00000185728	hsa-miR-1252-3p	MIMAT0026744	0.917822050428536
2507	RSRC1	ENSG00000174891	hsa-miR-1252-3p	MIMAT0026744	0.917821299294157
2508	OR8D4	ENSG00000181518	hsa-miR-4496	MIMAT0019031	0.917818312660003
2509	FN3KRP	ENSG00000141560	hsa-miR-7154-5p	MIMAT0028218	0.917817598802207
2510	SMC1A	ENSG00000072501	hsa-miR-4496	MIMAT0019031	0.917812693302603
2511	FANCI	ENSG00000140525	hsa-miR-542-3p	MIMAT0003389	0.917776228572776
2512	FAM153A	ENSG00000170074	hsa-miR-1252-3p	MIMAT0026744	0.917749513355566
2513	HNRNPR	ENSG00000125944	hsa-miR-380-3p	MIMAT0000735	0.917675707957649
2514	BDNF	ENSG00000176697	hsa-miR-380-3p	MIMAT0000735	0.917661065240383
2515	E2F6	ENSG00000169016	hsa-miR-137-3p	MIMAT0000429	0.917660603481901
2516	MYEF2	ENSG00000104177	hsa-miR-380-3p	MIMAT0000735	0.917621679283188
2517	CEP57L1	ENSG00000183137	hsa-miR-4496	MIMAT0019031	0.917587906304481
2518	CNOT6	ENSG00000113300	hsa-miR-1252-3p	MIMAT0026744	0.917566794171425
2519	NEXMIF	ENSG00000050030	hsa-miR-4496	MIMAT0019031	0.917553131608669
2520	NCR3LG1	ENSG00000188211	hsa-miR-6861-5p	MIMAT0027623	0.91753199322185
2521	ST8SIA6	ENSG00000148488	hsa-miR-1252-3p	MIMAT0026744	0.917513498150657
2522	B4GALNT2	ENSG00000167080	hsa-miR-542-3p	MIMAT0003389	0.917466819773183
2523	XPO1	ENSG00000082898	hsa-miR-4496	MIMAT0019031	0.917449126653259
2524	NADK2	ENSG00000152620	hsa-miR-380-3p	MIMAT0000735	0.917420805575631
2525	PM20D2	ENSG00000146281	hsa-miR-380-3p	MIMAT0000735	0.917383464581305
2526	PYURF	ENSG00000145337	hsa-miR-137-3p	MIMAT0000429	0.917353427913206
2527	TANC2	ENSG00000170921	hsa-miR-212-5p	MIMAT0022695	0.917322717365017
2528	CCZ1B	ENSG00000146574	hsa-miR-137-3p	MIMAT0000429	0.917255110870331
2529	CMTM4	ENSG00000183723	hsa-miR-4496	MIMAT0019031	0.91722478038846
2530	FER	ENSG00000151422	hsa-miR-1252-3p	MIMAT0026744	0.917133960841908
2531	GALNT5	ENSG00000136542	hsa-miR-7154-5p	MIMAT0028218	0.917073441656262
2532	MLC1	ENSG00000100427	hsa-miR-137-3p	MIMAT0000429	0.916979250481488
2533	ST8SIA4	ENSG00000113532	hsa-miR-1252-3p	MIMAT0026744	0.916971194947657
2534	AMD1	ENSG00000123505	hsa-miR-137-3p	MIMAT0000429	0.916959436058149
2535	HIPK2	ENSG00000064393	hsa-miR-1252-3p	MIMAT0026744	0.916949640472984
2536	SLC35F3	ENSG00000183780	hsa-miR-380-3p	MIMAT0000735	0.916926678854136
2537	SNTB2	ENSG00000168807	hsa-miR-542-3p	MIMAT0003389	0.916909035062687
2538	ZNF319	ENSG00000166188	hsa-miR-542-3p	MIMAT0003389	0.91690560961616
2539	MORC3	ENSG00000159256	hsa-miR-7154-5p	MIMAT0028218	0.916830127648677
2540	PSMD12	ENSG00000197170	hsa-miR-137-3p	MIMAT0000429	0.916817483954841
2541	AGO3	ENSG00000126070	hsa-miR-7154-5p	MIMAT0028218	0.916813452734786
2542	HLCS	ENSG00000159267	hsa-miR-4496	MIMAT0019031	0.916778493212683
2543	YWHAG	ENSG00000170027	hsa-miR-1288-5p	MIMAT0026743	0.916769318413785
2544	FBXO9	ENSG00000112146	hsa-miR-542-3p	MIMAT0003389	0.916749570057609
2545	MGAT4C	ENSG00000182050	hsa-miR-329-5p	MIMAT0026555	0.916731149502383
2546	PRTG	ENSG00000166450	hsa-miR-7154-5p	MIMAT0028218	0.916712968388706
2547	IGSF1	ENSG00000147255	hsa-miR-4496	MIMAT0019031	0.916708487970615
2548	VGLL4	ENSG00000144560	hsa-miR-3618	MIMAT0017998	0.916679798370714
2549	KITLG	ENSG00000049130	hsa-miR-1252-3p	MIMAT0026744	0.916574277653423
2550	CHST2	ENSG00000175040	hsa-miR-4496	MIMAT0019031	0.91657352177779
2551	WDR11	ENSG00000120008	hsa-miR-1252-3p	MIMAT0026744	0.916513383866464
2552	RANBP1	ENSG00000099901	hsa-miR-137-3p	MIMAT0000429	0.916495636855921
2553	MRPL19	ENSG00000115364	hsa-miR-1252-3p	MIMAT0026744	0.91649363468351
2554	CIBAR1	ENSG00000188343	hsa-miR-148a-5p	MIMAT0004549	0.916438788772052
2555	PICALM	ENSG00000073921	hsa-miR-3618	MIMAT0017998	0.916420054331976
2556	ZNF385D	ENSG00000151789	hsa-miR-7154-5p	MIMAT0028218	0.916407242591994
2557	SLC15A2	ENSG00000163406	hsa-miR-5007-5p	MIMAT0021035	0.916379234740816
2558	DLGAP1	ENSG00000170579	hsa-miR-137-3p	MIMAT0000429	0.916360359949856
2559	GNAQ	ENSG00000156052	hsa-miR-4496	MIMAT0019031	0.916278278256627
2560	EPAS1	ENSG00000116016	hsa-miR-148a-5p	MIMAT0004549	0.91627045735655
2561	MGAT4C	ENSG00000182050	hsa-miR-6780a-3p	MIMAT0027461	0.916194625754296
2562	PRKD3	ENSG00000115825	hsa-miR-1252-3p	MIMAT0026744	0.916189299087016
2563	MCC	ENSG00000171444	hsa-miR-4496	MIMAT0019031	0.916184878283272
2564	MCTS1	ENSG00000232119	hsa-miR-1252-3p	MIMAT0026744	0.916165698837838
2565	NR2F2	ENSG00000185551	hsa-miR-212-5p	MIMAT0022695	0.916087081912923
2566	SCN1A	ENSG00000144285	hsa-miR-148a-5p	MIMAT0004549	0.916079868682659
2567	SCIN	ENSG00000006747	hsa-miR-7154-5p	MIMAT0028218	0.916079720386575
2568	LMAN2L	ENSG00000114988	hsa-miR-3618	MIMAT0017998	0.916059487437375
2569	SH3TC2	ENSG00000169247	hsa-miR-6780a-3p	MIMAT0027461	0.916010559705557
2570	ZFP37	ENSG00000136866	hsa-miR-542-3p	MIMAT0003389	0.915895947922876
2571	TIMM8A	ENSG00000126953	hsa-miR-6861-5p	MIMAT0027623	0.915884469781592
2572	GPR65	ENSG00000140030	hsa-miR-380-3p	MIMAT0000735	0.915836900807044
2573	GTDC1	ENSG00000121964	hsa-miR-6780a-3p	MIMAT0027461	0.915814922740624
2574	USP31	ENSG00000103404	hsa-miR-1252-3p	MIMAT0026744	0.915813408938103
2575	MED30	ENSG00000164758	hsa-miR-7154-5p	MIMAT0028218	0.915804749811933
2576	PROX1	ENSG00000117707	hsa-miR-137-3p	MIMAT0000429	0.915798245120881
2577	TMEM154	ENSG00000170006	hsa-miR-6780a-3p	MIMAT0027461	0.915751755911401
2578	PPP1R21	ENSG00000162869	hsa-miR-6780a-3p	MIMAT0027461	0.915723798131439
2579	SENP3-EIF4A1	ENSG00000277957	hsa-miR-212-5p	MIMAT0022695	0.915706009843076
2580	PAX3	ENSG00000135903	hsa-miR-137-3p	MIMAT0000429	0.915657174635542
2581	ARMC8	ENSG00000114098	hsa-miR-1252-3p	MIMAT0026744	0.915563096822454
2582	FP565260.6	ENSG00000280433	hsa-miR-7154-5p	MIMAT0028218	0.915554021913368
2583	SCUBE3	ENSG00000146197	hsa-miR-4496	MIMAT0019031	0.915486928066868
2584	SCART1	ENSG00000214279	hsa-miR-4496	MIMAT0019031	0.915433705006249
2585	TSHZ3	ENSG00000121297	hsa-miR-148a-5p	MIMAT0004549	0.915336415705145
2586	EXT1	ENSG00000182197	hsa-miR-148a-5p	MIMAT0004549	0.915303067421693
2587	ARL8B	ENSG00000134108	hsa-miR-329-5p	MIMAT0026555	0.915294089681152
2588	FZD5	ENSG00000163251	hsa-miR-212-5p	MIMAT0022695	0.915267633298755
2589	DIP2B	ENSG00000066084	hsa-miR-4496	MIMAT0019031	0.915263701251969
2590	ZNF654	ENSG00000175105	hsa-miR-1252-3p	MIMAT0026744	0.915194778258814
2591	GPRIN3	ENSG00000185477	hsa-miR-148a-5p	MIMAT0004549	0.915184367081768
2592	CBFA2T2	ENSG00000078699	hsa-miR-137-3p	MIMAT0000429	0.915078203366227
2593	DDX31	ENSG00000125485	hsa-miR-542-3p	MIMAT0003389	0.915000506464724
2594	SYT10	ENSG00000110975	hsa-miR-4496	MIMAT0019031	0.914974527084206
2595	XPOT	ENSG00000184575	hsa-miR-7154-5p	MIMAT0028218	0.914955774339209
2596	KCNH8	ENSG00000183960	hsa-miR-542-3p	MIMAT0003389	0.914892679829092
2597	CCL28	ENSG00000151882	hsa-miR-3618	MIMAT0017998	0.914869574822923
2598	KLHDC10	ENSG00000128607	hsa-miR-4496	MIMAT0019031	0.914825096552374
2599	CLVS2	ENSG00000146352	hsa-miR-1252-3p	MIMAT0026744	0.914819293245059
2600	SEMA6D	ENSG00000137872	hsa-miR-148a-5p	MIMAT0004549	0.914749437650727
2601	FNIP2	ENSG00000052795	hsa-miR-1252-3p	MIMAT0026744	0.914734458741139
2602	PDE4D	ENSG00000113448	hsa-miR-148a-5p	MIMAT0004549	0.914655095086748
2603	DYRK2	ENSG00000127334	hsa-miR-4496	MIMAT0019031	0.91447079724264
2604	ZNF480	ENSG00000198464	hsa-miR-329-5p	MIMAT0026555	0.914462140379674
2605	IKZF4	ENSG00000123411	hsa-miR-4496	MIMAT0019031	0.914457121524461
2606	PPP2R5E	ENSG00000154001	hsa-miR-148a-5p	MIMAT0004549	0.914441144240638
2607	GNAI3	ENSG00000065135	hsa-miR-1288-5p	MIMAT0026743	0.914364539568375
2608	ZFHX4	ENSG00000091656	hsa-miR-380-3p	MIMAT0000735	0.914354461626044
2609	CDC27	ENSG00000004897	hsa-miR-212-5p	MIMAT0022695	0.914317360393164
2610	APOOL	ENSG00000155008	hsa-miR-380-3p	MIMAT0000735	0.914310449701699
2611	LPP	ENSG00000145012	hsa-miR-329-5p	MIMAT0026555	0.914303161375475
2612	NFIA	ENSG00000162599	hsa-miR-5007-5p	MIMAT0021035	0.914299793089829
2613	ZBTB18	ENSG00000179456	hsa-miR-137-3p	MIMAT0000429	0.914293445572832
2614	ARHGEF12	ENSG00000196914	hsa-miR-6780a-3p	MIMAT0027461	0.914291696548537
2615	ICA1L	ENSG00000163596	hsa-miR-137-3p	MIMAT0000429	0.914287654791672
2616	HMGB3	ENSG00000029993	hsa-miR-380-3p	MIMAT0000735	0.914264318539296
2617	KDM6A	ENSG00000147050	hsa-miR-380-3p	MIMAT0000735	0.914193364184233
2618	SPAST	ENSG00000021574	hsa-miR-380-3p	MIMAT0000735	0.914183720455382
2619	TMED5	ENSG00000117500	hsa-miR-137-3p	MIMAT0000429	0.914154702746199
2620	SNX30	ENSG00000148158	hsa-miR-7154-5p	MIMAT0028218	0.914145634233864
2621	OR4N2	ENSG00000176294	hsa-miR-4496	MIMAT0019031	0.914092732892114
2622	EBF3	ENSG00000108001	hsa-miR-148a-5p	MIMAT0004549	0.914062768517891
2623	RBMX	ENSG00000147274	hsa-miR-148a-5p	MIMAT0004549	0.914048154267626
2624	SEC22A	ENSG00000121542	hsa-miR-6780a-3p	MIMAT0027461	0.914036735899759
2625	GFRA1	ENSG00000151892	hsa-miR-542-3p	MIMAT0003389	0.913981478580498
2626	PGR	ENSG00000082175	hsa-miR-1252-3p	MIMAT0026744	0.913939041858317
2627	GRM7	ENSG00000196277	hsa-miR-137-3p	MIMAT0000429	0.913898561661781
2628	ZNF621	ENSG00000172888	hsa-miR-1252-3p	MIMAT0026744	0.913787792721492
2629	BICRAL	ENSG00000112624	hsa-miR-137-3p	MIMAT0000429	0.913776538486289
2630	FNIP2	ENSG00000052795	hsa-miR-137-3p	MIMAT0000429	0.913717270263895
2631	ARGLU1	ENSG00000134884	hsa-miR-148a-5p	MIMAT0004549	0.913663698780543
2632	ANKRD28	ENSG00000206560	hsa-miR-7154-5p	MIMAT0028218	0.913658119734131
2633	REG3A	ENSG00000172016	hsa-miR-137-3p	MIMAT0000429	0.913644678684385
2634	EML6	ENSG00000214595	hsa-miR-137-3p	MIMAT0000429	0.913641656452635
2635	JMJD1C	ENSG00000171988	hsa-miR-380-3p	MIMAT0000735	0.913625367442435
2636	SCARA5	ENSG00000168079	hsa-miR-380-3p	MIMAT0000735	0.913623462946653
2637	BCL11B	ENSG00000127152	hsa-miR-1252-3p	MIMAT0026744	0.913580743517117
2638	TMF1	ENSG00000144747	hsa-miR-1252-3p	MIMAT0026744	0.913553731732184
2639	PLEKHA7	ENSG00000166689	hsa-miR-137-3p	MIMAT0000429	0.913550251489316
2640	TPM3	ENSG00000143549	hsa-miR-380-3p	MIMAT0000735	0.913518677394782
2641	ZEB1	ENSG00000148516	hsa-miR-1252-3p	MIMAT0026744	0.913485764005937
2642	CDC42	ENSG00000070831	hsa-miR-137-3p	MIMAT0000429	0.913474206686888
2643	ZNF678	ENSG00000181450	hsa-miR-7154-5p	MIMAT0028218	0.913473400521538
2644	FRRS1L	ENSG00000260230	hsa-miR-148a-5p	MIMAT0004549	0.913458231110862
2645	NDP	ENSG00000124479	hsa-miR-5007-5p	MIMAT0021035	0.913440305674846
2646	CUL3	ENSG00000036257	hsa-miR-137-3p	MIMAT0000429	0.91343823907276
2647	PRDM5	ENSG00000138738	hsa-miR-1252-3p	MIMAT0026744	0.913420026391945
2648	DCANP1	ENSG00000251380	hsa-miR-329-5p	MIMAT0026555	0.913408466798396
2649	FAM126B	ENSG00000155744	hsa-miR-542-3p	MIMAT0003389	0.913384130886584
2650	AP1G1	ENSG00000166747	hsa-miR-4496	MIMAT0019031	0.913373443014798
2651	INSYN2A	ENSG00000188916	hsa-miR-1252-3p	MIMAT0026744	0.913368106124148
2652	SORD	ENSG00000140263	hsa-miR-7154-5p	MIMAT0028218	0.913336254343769
2653	LRRTM4	ENSG00000176204	hsa-miR-137-3p	MIMAT0000429	0.913335209536533
2654	LCP2	ENSG00000043462	hsa-miR-137-3p	MIMAT0000429	0.913299078474212
2655	KCNK12	ENSG00000184261	hsa-miR-4496	MIMAT0019031	0.913283832798613
2656	FOXP1	ENSG00000114861	hsa-miR-137-3p	MIMAT0000429	0.913250323396592
2657	LONRF1	ENSG00000154359	hsa-miR-148a-5p	MIMAT0004549	0.913171669088537
2658	STK32B	ENSG00000152953	hsa-miR-4496	MIMAT0019031	0.913136717294091
2659	PLD5	ENSG00000180287	hsa-miR-148a-5p	MIMAT0004549	0.91312110460265
2660	BUB3	ENSG00000154473	hsa-miR-4496	MIMAT0019031	0.913117795070742
2661	CREM	ENSG00000095794	hsa-miR-1252-3p	MIMAT0026744	0.913106971508035
2662	CNTN1	ENSG00000018236	hsa-miR-148a-5p	MIMAT0004549	0.91306350379586
2663	BMPR2	ENSG00000204217	hsa-miR-1252-3p	MIMAT0026744	0.913055051449633
2664	RGS16	ENSG00000143333	hsa-miR-5007-5p	MIMAT0021035	0.913024693736909
2665	DESI1	ENSG00000100418	hsa-miR-137-3p	MIMAT0000429	0.913016319242428
2666	CFAP36	ENSG00000163001	hsa-miR-1252-3p	MIMAT0026744	0.912980622277629
2667	CDH11	ENSG00000140937	hsa-miR-1252-3p	MIMAT0026744	0.912957982686639
2668	ZNF737	ENSG00000237440	hsa-miR-329-5p	MIMAT0026555	0.912938926006486
2669	WDR26	ENSG00000162923	hsa-miR-148a-5p	MIMAT0004549	0.912936645529541
2670	BZW1	ENSG00000082153	hsa-miR-1252-3p	MIMAT0026744	0.912905160466683
2671	NPHP1	ENSG00000144061	hsa-miR-542-3p	MIMAT0003389	0.912876811998106
2672	ZNF141	ENSG00000131127	hsa-miR-4496	MIMAT0019031	0.912856474893908
2673	LRP2BP	ENSG00000109771	hsa-miR-1252-3p	MIMAT0026744	0.912852531149205
2674	DLX3	ENSG00000064195	hsa-miR-4496	MIMAT0019031	0.912831142291409
2675	EDIL3	ENSG00000164176	hsa-miR-7154-5p	MIMAT0028218	0.912798321252656
2676	SIX4	ENSG00000100625	hsa-miR-5007-5p	MIMAT0021035	0.912668452626962
2677	CPOX	ENSG00000080819	hsa-miR-1252-3p	MIMAT0026744	0.912646917218902
2678	PANK1	ENSG00000152782	hsa-miR-7154-5p	MIMAT0028218	0.912636021364491
2679	MS4A6A	ENSG00000110077	hsa-miR-4496	MIMAT0019031	0.912615397022068
2680	ZNF462	ENSG00000148143	hsa-miR-1252-3p	MIMAT0026744	0.912562870180891
2681	FAT4	ENSG00000196159	hsa-miR-6861-5p	MIMAT0027623	0.912548630500664
2682	BCLAF1	ENSG00000029363	hsa-miR-148a-5p	MIMAT0004549	0.91254673114231
2683	RAB23	ENSG00000112210	hsa-miR-380-3p	MIMAT0000735	0.912504014826893
2684	FAM3C	ENSG00000196937	hsa-miR-7154-5p	MIMAT0028218	0.912484174041794
2685	SPDYE17	ENSG00000186645	hsa-miR-1252-3p	MIMAT0026744	0.912471108829845
2686	SPRY3	ENSG00000168939	hsa-miR-137-3p	MIMAT0000429	0.912409183136222
2687	CACUL1	ENSG00000151893	hsa-miR-148a-5p	MIMAT0004549	0.912398952857127
2688	SFT2D2	ENSG00000213064	hsa-miR-4496	MIMAT0019031	0.912391350700538
2689	NCKAP1	ENSG00000061676	hsa-miR-148a-5p	MIMAT0004549	0.912384695992579
2690	LGALSL	ENSG00000119862	hsa-miR-380-3p	MIMAT0000735	0.912372205569868
2691	SPATS2	ENSG00000123352	hsa-miR-4496	MIMAT0019031	0.912369432401216
2692	ZNF292	ENSG00000188994	hsa-miR-148a-5p	MIMAT0004549	0.912339449822602
2693	CDH18	ENSG00000145526	hsa-miR-7154-5p	MIMAT0028218	0.912338116540027
2694	TP53TG3D	ENSG00000205456	hsa-miR-4496	MIMAT0019031	0.912335841260403
2695	SPARC	ENSG00000113140	hsa-miR-7154-5p	MIMAT0028218	0.912282519393011
2696	POMK	ENSG00000185900	hsa-miR-4496	MIMAT0019031	0.912125840211828
2697	NUP35	ENSG00000163002	hsa-miR-7154-5p	MIMAT0028218	0.912078774663169
2698	TCP10L	ENSG00000242220	hsa-miR-1288-5p	MIMAT0026743	0.912051636832512
2699	PTGS1	ENSG00000095303	hsa-miR-1252-3p	MIMAT0026744	0.911994010166995
2700	RRAGD	ENSG00000025039	hsa-miR-1252-3p	MIMAT0026744	0.911981467152242
2701	RIF1	ENSG00000080345	hsa-miR-7154-5p	MIMAT0028218	0.911980724679259
2702	RAB27B	ENSG00000041353	hsa-miR-542-3p	MIMAT0003389	0.911952921347804
2703	PIK3C2A	ENSG00000011405	hsa-miR-148a-5p	MIMAT0004549	0.911797790602116
2704	OSTN	ENSG00000188729	hsa-miR-380-3p	MIMAT0000735	0.911788144805861
2705	GXYLT1	ENSG00000151233	hsa-miR-4496	MIMAT0019031	0.911710944596431
2706	USP8	ENSG00000138592	hsa-miR-380-3p	MIMAT0000735	0.911675540479023
2707	MARCHF6	ENSG00000145495	hsa-miR-1252-3p	MIMAT0026744	0.911664021656759
2708	PEX11B	ENSG00000131779	hsa-miR-4496	MIMAT0019031	0.91162174264786
2709	CACNA1E	ENSG00000198216	hsa-miR-6780a-3p	MIMAT0027461	0.91161174366872
2710	ARHGAP5	ENSG00000100852	hsa-miR-137-3p	MIMAT0000429	0.911549242740695
2711	INTU	ENSG00000164066	hsa-miR-380-3p	MIMAT0000735	0.911506158638382
2712	ACAT1	ENSG00000075239	hsa-miR-542-3p	MIMAT0003389	0.911488191027613
2713	ZNF737	ENSG00000237440	hsa-miR-6780a-3p	MIMAT0027461	0.911399996408111
2714	ITPRIP	ENSG00000148841	hsa-miR-542-3p	MIMAT0003389	0.9113626256998
2715	TTLL7	ENSG00000137941	hsa-miR-1252-3p	MIMAT0026744	0.911344908696871
2716	ZFX	ENSG00000005889	hsa-miR-1252-3p	MIMAT0026744	0.911339191193496
2717	TRAPPC10	ENSG00000160218	hsa-miR-7154-5p	MIMAT0028218	0.911298101815408
2718	TMPRSS12	ENSG00000186452	hsa-miR-1252-3p	MIMAT0026744	0.911295104258162
2719	TCEANC2	ENSG00000116205	hsa-miR-212-5p	MIMAT0022695	0.911219089393067
2720	ZNF417	ENSG00000173480	hsa-miR-4496	MIMAT0019031	0.911218443011571
2721	TMC1	ENSG00000165091	hsa-miR-4496	MIMAT0019031	0.911213939697443
2722	ZNF605	ENSG00000196458	hsa-miR-7154-5p	MIMAT0028218	0.91115210398599
2723	FNDC3A	ENSG00000102531	hsa-miR-6780a-3p	MIMAT0027461	0.911135129106072
2724	FAT3	ENSG00000165323	hsa-miR-1252-3p	MIMAT0026744	0.911121261875461
2725	ZC3H8	ENSG00000144161	hsa-miR-4496	MIMAT0019031	0.91111953779283
2726	C1orf185	ENSG00000204006	hsa-miR-7154-5p	MIMAT0028218	0.911118361983537
2727	PRR9	ENSG00000203783	hsa-miR-212-5p	MIMAT0022695	0.911090111844989
2728	AL358113.1	ENSG00000285130	hsa-miR-137-3p	MIMAT0000429	0.911058948340674
2729	TTN	ENSG00000155657	hsa-miR-137-3p	MIMAT0000429	0.911044148627585
2730	AKAP5	ENSG00000179841	hsa-miR-148a-5p	MIMAT0004549	0.910982494912745
2731	NAB1	ENSG00000138386	hsa-miR-137-3p	MIMAT0000429	0.910952329658637
2732	OR2AG1	ENSG00000279486	hsa-miR-7154-5p	MIMAT0028218	0.910894864483724
2733	MGAT4A	ENSG00000071073	hsa-miR-4496	MIMAT0019031	0.910891335427095
2734	ZSCAN22	ENSG00000182318	hsa-miR-542-3p	MIMAT0003389	0.910889584090452
2735	SHC4	ENSG00000185634	hsa-miR-1252-3p	MIMAT0026744	0.910889454047593
2736	WSB1	ENSG00000109046	hsa-miR-329-5p	MIMAT0026555	0.910882715083191
2737	LHFPL2	ENSG00000145685	hsa-miR-137-3p	MIMAT0000429	0.910870821104793
2738	POU3F1	ENSG00000185668	hsa-miR-3618	MIMAT0017998	0.910817185521798
2739	NOVA1	ENSG00000139910	hsa-miR-137-3p	MIMAT0000429	0.910773668026771
2740	SP4	ENSG00000105866	hsa-miR-1252-3p	MIMAT0026744	0.910765186498906
2741	STARD13	ENSG00000133121	hsa-miR-148a-5p	MIMAT0004549	0.91076008432842
2742	RBKS	ENSG00000171174	hsa-miR-542-3p	MIMAT0003389	0.910737361292329
2743	DYNAP	ENSG00000178690	hsa-miR-5007-5p	MIMAT0021035	0.910735825472207
2744	PM20D2	ENSG00000146281	hsa-miR-329-5p	MIMAT0026555	0.910720563663441
2745	MAST4	ENSG00000069020	hsa-miR-137-3p	MIMAT0000429	0.91062156205246
2746	BLZF1	ENSG00000117475	hsa-miR-137-3p	MIMAT0000429	0.910621475415194
2747	KLF12	ENSG00000118922	hsa-miR-148a-5p	MIMAT0004549	0.910586772923448
2748	TEAD1	ENSG00000187079	hsa-miR-329-5p	MIMAT0026555	0.910579665002003
2749	SLC7A1	ENSG00000139514	hsa-miR-4496	MIMAT0019031	0.910573523935379
2750	CCDC47	ENSG00000108588	hsa-miR-7154-5p	MIMAT0028218	0.9105373020955
2751	MSH2	ENSG00000095002	hsa-miR-4496	MIMAT0019031	0.910485452630391
2752	RP2	ENSG00000102218	hsa-miR-380-3p	MIMAT0000735	0.910453938080336
2753	OR10J1	ENSG00000196184	hsa-miR-7154-5p	MIMAT0028218	0.910451682985355
2754	CDKN2B	ENSG00000147883	hsa-miR-329-5p	MIMAT0026555	0.910431080077754
2755	CENPC	ENSG00000145241	hsa-miR-1252-3p	MIMAT0026744	0.910417468234658
2756	C5orf51	ENSG00000205765	hsa-miR-380-3p	MIMAT0000735	0.910365849552182
2757	RASGRP1	ENSG00000172575	hsa-miR-1252-3p	MIMAT0026744	0.910328125575431
2758	ABCB10	ENSG00000135776	hsa-miR-7154-5p	MIMAT0028218	0.910261405078738
2759	OR8D1	ENSG00000196341	hsa-miR-6780a-3p	MIMAT0027461	0.910258304823149
2760	PELO	ENSG00000152684	hsa-miR-329-5p	MIMAT0026555	0.910251833889129
2761	ZCCHC2	ENSG00000141664	hsa-miR-4496	MIMAT0019031	0.910200086120452
2762	GPR61	ENSG00000156097	hsa-miR-4496	MIMAT0019031	0.910149584395008
2763	MRPL42	ENSG00000198015	hsa-miR-7154-5p	MIMAT0028218	0.910146378326482
2764	RAG1	ENSG00000166349	hsa-miR-1252-3p	MIMAT0026744	0.909970366005187
2765	ADAM10	ENSG00000137845	hsa-miR-1252-3p	MIMAT0026744	0.909927665790758
2766	NME9	ENSG00000181322	hsa-miR-3618	MIMAT0017998	0.90991163263352
2767	AAK1	ENSG00000115977	hsa-miR-1252-3p	MIMAT0026744	0.909883831174539
2768	CLINT1	ENSG00000113282	hsa-miR-329-5p	MIMAT0026555	0.909879007468734
2769	ZNF736	ENSG00000234444	hsa-miR-380-3p	MIMAT0000735	0.909839407210825
2770	AC106741.1	ENSG00000287694	hsa-miR-380-3p	MIMAT0000735	0.909774541401031
